metagenome	level 1	level 2	level 3	function	abundance	avg eValue	avg % ident	avg align len	# hits	
4698582.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase alpha subunit (EC 1.5.3.1)	182	-19.76	82.66	55.43	30	
4698577.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase alpha subunit (EC 1.5.3.1)	134	-18.80	83.55	53.06	25	
4698560.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	40	-20.39	89.00	52.67	14	
4698570.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	14	-19.07	88.96	49.93	9	
4698546.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	35	-17.97	87.90	49.64	16	
4698578.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	27	-22.92	87.56	57.75	15	
4698553.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	43	-20.21	88.37	52.35	23	
4698542.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	24	-17.04	90.21	46.26	12	
4698574.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	19	-23.35	88.75	57.88	9	
4698551.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	29	-12.68	88.85	38.96	12	
4698569.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	53	-20.49	89.50	52.57	20	
4698548.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	67	-21.98	89.06	55.09	19	
4698554.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	4	-22.50	92.05	53.75	2	
4698562.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	4	-30.00	90.87	68.50	2	
4698582.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	74	-23.61	89.72	57.83	19	
4698577.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase beta subunit (EC 1.5.3.1)	56	-18.53	89.34	49.20	19	
4698560.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	4	-16.75	84.27	47.25	3	
4698546.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	3	-20.33	86.82	51.67	3	
4698578.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	6	-14.00	86.22	40.83	5	
4698553.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	6	-21.17	87.65	53.50	3	
4698542.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	3	-18.33	93.78	43.33	3	
4698574.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	3	-18.67	92.99	44.67	3	
4698551.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	3	-7.00	85.59	30.00	3	
4698569.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	7	-21.14	84.93	53.14	4	
4698548.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	11	-19.64	86.68	50.36	4	
4698554.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	1	-23.00	81.25	64.00	1	
4698562.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	1	-26.00	82.35	68.00	1	
4698582.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	13	-23.69	85.17	58.77	5	
4698577.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase delta subunit (EC 1.5.3.1)	7	-25.43	85.36	60.57	4	
4698560.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	7	-16.29	83.35	51.86	5	
4698570.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	2	-21.00	100.00	49.50	2	
4698546.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	4	-11.00	76.65	44.25	4	
4698578.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	8	-14.25	70.20	56.25	6	
4698553.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	11	-18.45	91.72	49.00	4	
4698542.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	2	-6.00	62.94	43.00	2	
4698574.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	5	-27.80	99.67	61.00	3	
4698551.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	2	-17.00	85.25	52.00	2	
4698569.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	9	-21.40	92.38	55.20	4	
4698548.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	8	-11.00	83.46	39.80	6	
4698554.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	1	-8.00	66.67	42.00	1	
4698562.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	2	-12.50	68.06	52.50	1	
4698582.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	17	-13.69	76.70	48.06	7	
4698577.3	Stress Response	Osmotic stress	Choline and Betaine Uptake and Betaine Biosynthesis	Sarcosine oxidase gamma subunit (EC 1.5.3.1)	8	-13.12	77.95	46.50	5	
4698560.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	38	-23.64	87.96	60.33	3	
4698570.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	6	-13.25	74.61	48.25	2	
4698546.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	24	-24.22	87.09	63.74	3	
4698578.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	37	-27.92	90.18	67.11	2	
4698553.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	22	-18.53	84.34	54.00	4	
4698542.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	25	-20.48	88.50	54.33	3	
4698574.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	8	-23.80	76.09	70.00	2	
4698551.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	28	-20.44	89.26	53.81	3	
4698569.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	13	-21.58	86.75	58.33	3	
4698548.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	28	-20.68	85.85	56.59	4	
4698554.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	2	-20.50	79.58	61.00	2	
4698562.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	4	-26.75	81.17	71.00	2	
4698582.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	30	-24.58	86.44	64.12	5	
4698577.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Aspartokinase (EC 2.7.2.4) associated with ectoine biosynthesis	14	-21.00	86.01	56.23	3	
4698560.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	34	-20.06	89.04	52.35	5	
4698570.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	4	-15.00	81.92	49.67	2	
4698546.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	26	-24.88	89.84	59.96	4	
4698578.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	71	-23.41	91.90	56.87	7	
4698553.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	16	-20.00	86.44	53.86	6	
4698542.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	21	-19.55	89.44	51.65	6	
4698574.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	3	-22.50	87.41	57.00	2	
4698551.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	28	-15.93	90.01	44.59	5	
4698569.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	16	-20.23	83.13	56.00	7	
4698548.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	25	-22.05	86.51	57.36	6	
4698554.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	6	-22.00	88.61	57.00	3	
4698562.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	5	-19.20	92.38	49.80	2	
4698582.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	40	-21.81	84.75	58.29	6	
4698577.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Diaminobutyrate-pyruvate aminotransferase (EC 2.6.1.46)	42	-17.43	87.03	49.54	9	
4698560.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Ectoine hydroxylase (EC 1.17.-.-)	4	-22.00	81.55	61.25	2	
4698546.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Ectoine hydroxylase (EC 1.17.-.-)	2	-21.00	86.72	55.00	1	
4698578.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Ectoine hydroxylase (EC 1.17.-.-)	10	-18.00	83.43	51.90	1	
4698553.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Ectoine hydroxylase (EC 1.17.-.-)	2	-15.50	81.14	49.50	1	
4698542.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Ectoine hydroxylase (EC 1.17.-.-)	3	-22.00	86.41	55.33	1	
4698551.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Ectoine hydroxylase (EC 1.17.-.-)	2	-20.50	83.52	58.50	2	
4698569.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Ectoine hydroxylase (EC 1.17.-.-)	3	-15.67	79.40	48.00	1	
4698548.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Ectoine hydroxylase (EC 1.17.-.-)	2	-23.50	90.10	55.50	1	
4698554.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Ectoine hydroxylase (EC 1.17.-.-)	3	-11.00	87.73	34.33	2	
4698562.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Ectoine hydroxylase (EC 1.17.-.-)	6	-20.83	86.14	53.33	2	
4698582.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Ectoine hydroxylase (EC 1.17.-.-)	3	-26.67	86.85	62.67	1	
4698577.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Ectoine hydroxylase (EC 1.17.-.-)	6	-13.33	88.27	38.83	2	
4698560.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	8	-19.00	74.83	56.00	3	
4698570.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	5	-18.60	71.21	58.00	1	
4698546.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	8	-16.75	86.27	46.25	5	
4698578.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	26	-24.69	92.80	57.69	3	
4698553.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	7	-16.29	86.41	45.00	3	
4698542.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	6	-19.00	89.09	48.50	4	
4698574.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	4	-16.50	69.62	55.00	2	
4698551.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	4	-18.25	77.19	53.50	2	
4698569.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	5	-16.60	87.53	47.20	3	
4698548.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	5	-17.40	77.47	50.80	3	
4698554.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	2	-34.50	97.25	71.50	1	
4698562.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	5	-32.00	90.03	72.60	3	
4698582.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	9	-23.22	81.53	61.11	5	
4698577.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-2,4-diaminobutyric acid acetyltransferase (EC 2.3.1.-)	12	-18.67	79.45	53.00	3	
4698560.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	5	-30.00	95.08	64.40	2	
4698570.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	2	-19.50	96.19	45.50	1	
4698546.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	8	-21.38	95.54	50.38	3	
4698578.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	21	-22.60	88.07	57.00	5	
4698553.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	3	-15.75	85.80	45.00	3	
4698542.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	6	-18.00	90.52	48.14	4	
4698574.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	3	-20.67	94.32	48.33	1	
4698551.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	3	-9.00	92.07	29.33	1	
4698569.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	5	-20.80	87.53	50.60	3	
4698548.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	8	-19.88	94.39	48.12	2	
4698554.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	3	-21.67	88.89	51.67	3	
4698562.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	3	-15.00	90.41	41.67	2	
4698582.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	8	-20.25	93.72	49.25	2	
4698577.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	L-ectoine synthase (EC 4.2.1.-)	11	-22.45	91.08	53.27	3	
4698560.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	19	-14.89	80.04	53.16	5	
4698570.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	2	-11.50	65.10	50.50	2	
4698546.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	13	-16.17	87.86	49.17	4	
4698578.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	20	-17.50	81.12	56.72	7	
4698553.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	5	-17.50	70.01	61.00	3	
4698542.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	12	-12.30	85.01	44.30	5	
4698574.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	4	-17.67	79.53	58.33	2	
4698551.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	11	-14.36	81.10	49.55	4	
4698569.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	6	-14.60	81.89	49.40	2	
4698548.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	12	-16.36	81.33	53.64	5	
4698554.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	5	-14.75	74.46	51.00	4	
4698562.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	4	-15.00	79.98	50.33	3	
4698582.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	22	-18.05	76.05	63.50	7	
4698577.3	Stress Response	Osmotic stress	Ectoine biosynthesis and regulation	Putative regulatory protein associated with the ectoine operon	16	-12.73	83.54	45.20	6	
4698570.3	Stress Response	Osmotic stress	Osmoprotectant ABC transporter YehZYXW of Enterobacteriales	Osmoprotectant ABC transporter ATP-binding subunit YehX	1	-7.00	75.00	36.00	1	
4698577.3	Stress Response	Osmotic stress	Osmoprotectant ABC transporter YehZYXW of Enterobacteriales	Osmoprotectant ABC transporter binding protein YehZ	1	-13.00	69.81	53.00	1	
4698560.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	10	-16.55	80.11	50.78	7	
4698570.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	1	-11.00	87.50	40.00	1	
4698546.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	1	-33.00	86.49	74.00	1	
4698578.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	3	-14.33	88.32	42.33	2	
4698553.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	1	-14.00	76.47	51.00	1	
4698574.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	4	-15.75	80.02	49.50	4	
4698551.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	6	-12.00	80.56	39.40	4	
4698569.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	2	-7.00	79.84	34.00	2	
4698548.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	9	-16.33	79.64	50.45	5	
4698554.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	1	-15.00	90.48	42.00	1	
4698562.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	2	-10.00	81.10	36.50	2	
4698582.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	18	-15.50	79.97	48.56	6	
4698577.3	Stress Response	Osmotic stress	Osmoregulation	Aquaporin Z	5	-11.80	73.11	44.40	5	
4698560.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	55	-25.47	96.47	58.64	1	
4698570.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	14	-28.00	97.94	62.00	1	
4698546.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	21	-23.95	96.75	55.52	1	
4698578.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	62	-25.31	96.60	58.24	1	
4698553.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	44	-26.18	96.75	59.93	1	
4698542.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	12	-25.83	96.40	59.42	1	
4698574.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	19	-26.79	97.67	60.11	1	
4698551.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	43	-21.56	96.25	52.60	1	
4698569.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	44	-26.75	97.40	60.32	1	
4698548.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	52	-23.36	96.05	55.31	1	
4698554.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	7	-18.57	97.56	46.29	1	
4698562.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	8	-23.12	99.53	52.12	1	
4698582.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	62	-27.53	96.50	62.40	1	
4698577.3	Stress Response	Osmotic stress	Osmoregulation	Glycerol uptake facilitator protein	45	-21.29	97.35	50.31	1	
4698560.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	51	-9.71	70.57	41.75	11	
4698570.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	18	-8.22	73.13	37.06	8	
4698546.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	10	-11.33	66.46	47.07	6	
4698578.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	70	-9.61	69.93	41.97	14	
4698553.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	25	-11.00	71.34	42.92	9	
4698542.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	15	-10.69	69.85	44.12	5	
4698574.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	20	-12.00	73.19	46.50	10	
4698551.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	48	-8.45	72.92	37.76	13	
4698569.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	35	-11.19	70.85	44.08	7	
4698548.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	71	-12.03	73.43	45.63	12	
4698554.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	10	-11.70	73.28	43.80	6	
4698562.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	15	-11.56	72.19	45.38	9	
4698582.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	96	-11.51	73.00	44.44	14	
4698577.3	Stress Response	Osmotic stress	Osmoregulation	Outer membrane protein A precursor	45	-11.63	71.37	45.52	12	
4698560.3	Stress Response	Osmotic stress	Osmotic stress cluster	Heat shock (predicted periplasmic) protein YciM, precursor	107	-26.41	95.77	60.11	3	
4698570.3	Stress Response	Osmotic stress	Osmotic stress cluster	Heat shock (predicted periplasmic) protein YciM, precursor	32	-25.84	95.84	59.50	2	
4698546.3	Stress Response	Osmotic stress	Osmotic stress cluster	Heat shock (predicted periplasmic) protein YciM, precursor	39	-23.20	93.75	55.38	3	
4698578.3	Stress Response	Osmotic stress	Osmotic stress cluster	Heat shock (predicted periplasmic) protein YciM, precursor	135	-26.93	94.89	62.09	3	
4698553.3	Stress Response	Osmotic stress	Osmotic stress cluster	Heat shock (predicted periplasmic) protein YciM, precursor	73	-27.44	96.41	61.81	3	
4698542.3	Stress Response	Osmotic stress	Osmotic stress cluster	Heat shock (predicted periplasmic) protein YciM, precursor	28	-22.39	93.07	54.89	3	
4698574.3	Stress Response	Osmotic stress	Osmotic stress cluster	Heat shock (predicted periplasmic) protein YciM, precursor	31	-26.48	96.05	60.23	2	
4698551.3	Stress Response	Osmotic stress	Osmotic stress cluster	Heat shock (predicted periplasmic) protein YciM, precursor	99	-23.97	95.40	55.85	3	
4698569.3	Stress Response	Osmotic stress	Osmotic stress cluster	Heat shock (predicted periplasmic) protein YciM, precursor	92	-29.26	96.16	65.00	3	
